timestamp_utc,cycle_index,step_index,commanded_heater_temp_C,step_duration_ticks,step_duration_ms,heater_heat_stable,sensor_status_raw,gas_resistance_ohm,sensor_temperature_C,sensor_humidity_RH,pressure_Pa,backend,i2c_addr,sample_name,specimen_id,storage,notes,profile_name,profile_hash
2025-10-17T21:29:53.844749+00:00,7,7,210,32,4480,True,176,576414.31,25.23,40.43,100378.02,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:30:03.037273+00:00,7,8,155,32,4480,True,176,1078178.5,25.01,40.71,100372.8,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:30:12.215238+00:00,7,9,100,32,4480,True,176,3165378.75,24.71,41.5,100370.27,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:30:21.400435+00:00,7,10,155,32,4480,True,176,746627.75,24.92,41.14,100372.17,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:30:50.594018+00:00,8,1,210,32,4480,True,176,247104.25,24.53,42.41,100377.12,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:30:51.376080+00:00,8,2,265,2,280,True,176,111668.48,26.37,42.12,100398.62,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:30:59.995133+00:00,8,3,265,30,4200,True,176,209107.61,26.07,40.96,100405.91,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:31:00.778077+00:00,8,4,320,2,280,True,176,120244.25,27.18,40.58,100402.91,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:31:09.389097+00:00,8,5,320,30,4200,True,176,317420.97,26.51,39.84,100408.44,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:31:18.573812+00:00,8,6,265,32,4480,True,176,407724.47,25.37,39.85,100378.88,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:31:27.751175+00:00,8,7,210,32,4480,True,176,579349.38,25.24,40.32,100378.45,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:31:36.919821+00:00,8,8,155,32,4480,True,176,1081594.88,25.07,40.76,100375.18,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:31:46.110530+00:00,8,9,100,32,4480,True,176,3195007.75,24.74,41.34,100370.02,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:31:55.288490+00:00,8,10,155,32,4480,True,176,749085.56,24.92,41.04,100371.63,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:32:24.483630+00:00,9,1,210,32,4480,True,176,248906.17,24.57,42.7,100379.08,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:32:25.267295+00:00,9,2,265,2,280,True,176,111961.52,26.43,42.02,100399.85,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:32:33.893212+00:00,9,3,265,30,4200,True,176,210266.94,26.1,40.53,100406.36,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
2025-10-17T21:32:34.675995+00:00,9,4,320,2,280,True,176,120925.84,27.22,40.58,100405.48,coines,0x76,Natural Air > Inside,Natural Air > Inside,countertop,,HP-502,3832557560321b8da5b8cfb788bb8609c9de36f0
